id,subsystem,brand,model,technology,hs_code,country_of_manufacture,country_designed,confidence_tier,blue_uas_status,source_authority,source_url,source_status,price_usd,price_min,price_max,price_is_range,max_power_w,weight_g,wh_per_kg,capacity_mah,voltage,specs
PROP-AERONAUT-CAMCARBON95X724X18-2026-05-28,propulsion,Aeronaut,CAM Carbon 95x7 24x18,PROPELLER_FIXED_PITCH,880710,DEU,DEU,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/qzz/,ok,,,,False,,,,,,
PROP-AERONAUT-CAMCARBONLIGHTPROP13X6PUSHER-2026-05-09,propulsion,Aeronaut,CAM Carbon Light-Prop 13x6 Pusher,PROPELLER_FIXED_PITCH,880710,DEU,DEU,Tier 3 Inferred,none,vendor_datasheet,https://www.hacker-motor-shop.com/Air-screws-and-accessories/Rigid-propellers/Aeronaut-CAM-carbon-Light/Aeronaut-CAM-Carbon-Light-Prop-13x6-Pusher.htm?shop=hacker_e&a=article&ProdNr=19721741&p=7654,ok,9.5,5.0,14.0,True,,,,,,"{""blade_count"": ""2"", ""diameter"": ""13 in"", ""material"": ""Carbon fiber reinforced composite"", ""max_rpm"": ""12000 RPM"", ""pitch"": ""6 in"", ""shaft_bore"": ""8 mm""}"
PROP-AERONAUT-CAMCARBONPOWERPROP10X7-2026-05-09,propulsion,Aeronaut,CAM Carbon Power-Prop 10x7,PROPELLER_FIXED_PITCH,880710,DEU,DEU,Tier 3 Inferred,none,vendor_datasheet,https://www.hackermotors.us,bot_blocked,15.0,12.0,18.0,True,,,,,,"{""blade_count"": ""2"", ""diameter"": ""10 in"", ""material"": ""CF-reinforced nylon"", ""pitch"": ""7 in""}"
PROP-AERONAUT-CAMCARBONZ10X6255X15-2026-05-28,propulsion,Aeronaut,CAM Carbon Z 10x6 255x15,PROPELLER_FIXED_PITCH,880710,DEU,DEU,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/nwn/,ok,,,,False,,,,,,
PROP-AERONAUT-CAMCARBONZ10X8255X20-2026-05-28,propulsion,Aeronaut,CAM Carbon Z 10x8 255x20,PROPELLER_FIXED_PITCH,880710,DEU,DEU,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/5xj/,ok,,,,False,,,,,,
PROP-AERONAUT-CAMCARBONZ10X825X20-2026-05-28,propulsion,Aeronaut,CAM Carbon Z 10x8 25x20,PROPELLER_FIXED_PITCH,880710,DEU,DEU,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/94zm/,ok,,,,False,,,,,,
PROP-AERONAUT-CAMCARBONZ12X6305X15723936-2026-05-28,propulsion,Aeronaut,CAM Carbon Z 12x6 305x15 7239 36,PROPELLER_FIXED_PITCH,880710,DEU,DEU,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/x4rg/,ok,,,,False,,,,,,
PROP-AERONAUT-CAMCARBONZ12X65305X165723946-2026-05-28,propulsion,Aeronaut,CAM Carbon Z 12x65 305x165 7239 46,PROPELLER_FIXED_PITCH,880710,DEU,DEU,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/7nwd/,ok,,,,False,,,,,,
PROP-AERONAUT-CAMCARBONZ95X624X15-2026-05-28,propulsion,Aeronaut,CAM Carbon Z 95x6 24x15,PROPELLER_FIXED_PITCH,880710,DEU,DEU,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/9ym/,ok,,,,False,,,,,,
PROP-AERONAUT-CAMCARBONZ9X523X125-2026-05-28,propulsion,Aeronaut,CAM Carbon Z 9x5 23x125,PROPELLER_FIXED_PITCH,880710,DEU,DEU,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/rjn/,ok,,,,False,,,,,,
PROP-AERONAUT-CAMCARBONZ9X723X18-2026-05-28,propulsion,Aeronaut,CAM Carbon Z 9x7 23x18,PROPELLER_FIXED_PITCH,880710,DEU,DEU,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/g7q/,ok,,,,False,,,,,,
PROP-AERONAUTLIKELY-CAMFOLD25X1510X6-2026-05-28,propulsion,Aeronaut (likely),CamFold 25x15 10x6,PROPELLER_FIXED_PITCH,880710,DEU,DEU,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/megz/,ok,,,,False,,,,,,
PROP-AMTNETHERLANDS-OLYMPUSHP-2026-05-09,propulsion,AMT Netherlands,Olympus HP,TURBINE,841111,NLD,NLD,Tier 3 Inferred,none,vendor_datasheet,https://www.amtjets.com/OlympusHP.php,ok,,,,,,2380,,,,"{""fuel"": ""kerosene"", ""rpm_max"": 108500, ""thrust_n"": 230}"
PROP-AMTNETHERLANDS-TITAN-2026-05-09,propulsion,AMT Netherlands,Titan,TURBINE,841111,NLD,NLD,Tier 3 Inferred,none,vendor_datasheet,https://www.amtjets.com/Titan.php,ok,,,,,,1850,,,,"{""fuel"": ""kerosene"", ""rpm_max"": 122000, ""thrust_n"": 392}"
PROP-AOSRC-SUPERNOVA1404-2026-05-09,propulsion,AOS RC,Supernova 1404,BLDC_ELECTRIC,850131,CHN,GBR,Tier 3 Inferred,none,vendor_datasheet,https://pyrodrone.com/products/rcinpower-aos-supernova-1404-4000kv-brushless-fpv-drone-motor,ok,16.99,16.99,16.99,False,335,10.2,,,,"{""kv_rating"": ""4000 RPM/V"", ""manufacturer_disclosed"": ""RCinPower (Nanchang, CHN)"", ""max_power_continuous_w"": 335, ""power_basis"": ""continuous"", ""power_label"": ""Max Continuous Power (3S): 335W"", ""stator_size"": ""1404""}"
PROP-AOSRC-SUPERNOVA1605-2026-05-09,propulsion,AOS RC,Supernova 1605,BLDC_ELECTRIC,850131,CHN,GBR,Tier 3 Inferred,none,vendor_datasheet,https://pyrodrone.com/products/rcinpower-aos-supernova-1605-3900kv-brushless-fpv-drone-motor,ok,17.99,17.99,17.99,False,616,13.3,,,,"{""kv_rating"": ""3900 RPM/V"", ""manufacturer_disclosed"": ""RCinPower (Nanchang, CHN)"", ""max_power_continuous_w"": 616, ""power_basis"": ""continuous"", ""power_label"": ""Max Continuous Power(W)3S: 616"", ""stator_size"": ""1605""}"
PROP-AOSRC-SUPERNOVA3220-2026-05-09,propulsion,AOS RC,Supernova 3220,BLDC_ELECTRIC,850132,CHN,GBR,Tier 3 Inferred,none,vendor_datasheet,https://www.defiancerc.com/products/rcinpower-aos-rc-supernova-3220-925kv-motor,ok,71.99,71.99,71.99,False,1939,165,,,,"{""kv_rating"": ""925 RPM/V"", ""manufacturer_disclosed"": ""RCinPower (Nanchang, CHN)"", ""max_power_continuous_w"": 1939, ""power_basis"": ""continuous"", ""power_label"": ""Max Continuous Power: 1939 W"", ""stator_size"": ""3220""}"
PROP-APC-10X38SFP-2026-05-28,propulsion,APC,10x38SFP,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/qj6/,ok,,,,False,,11.9,,,,"{""weight_g"": 11.9}"
PROP-APC-10X4.5MR-2026-05-09,propulsion,APC,10x4.5MR,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.apcprop.com,ok,4.0,3.0,5.0,True,,15.0,,,,"{""blade_count"": ""2"", ""diameter"": ""10 in"", ""material"": ""GF nylon"", ""max_rpm"": ""10500 RPM"", ""pitch"": ""4.5 in""}"
PROP-APC-10X7E-2026-05-09,propulsion,APC,10x7E,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.apcprop.com,ok,4.0,4.0,4.0,False,,20.1,,,,"{""blade_count"": ""2"", ""diameter"": ""10 in"", ""material"": ""GF nylon"", ""max_rpm"": ""14500 RPM"", ""pitch"": ""7 in""}"
PROP-APC-11X5.5E-2026-05-09,propulsion,APC,11x5.5E,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.apcprop.com,ok,5.15,4.5,5.8,True,,23.0,,,,"{""blade_count"": ""2"", ""diameter"": ""11 in"", ""material"": ""GF nylon"", ""max_rpm"": ""13182 RPM"", ""pitch"": ""5.5 in""}"
PROP-APC-12X12E-2026-05-28,propulsion,APC,12x12E,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/4q5/,ok,,,,False,,,,,,
PROP-APC-12X3.8SF-2026-05-09,propulsion,APC,12x3.8SF,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.apcprop.com,ok,5.0,5.0,5.0,False,,17.9,,,,"{""blade_count"": ""2"", ""diameter"": ""12 in"", ""material"": ""GF nylon"", ""max_rpm"": ""5417 RPM"", ""pitch"": ""3.8 in""}"
PROP-APC-12X6E-2026-05-28,propulsion,APC,12x6e,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/jkd/,ok,,,,False,,27.0,,,,"{""weight_g"": 27.0}"
PROP-APC-13X4.5MR-2026-05-09,propulsion,APC,13x4.5MR,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.apcprop.com,ok,6.5,5.0,8.0,True,,24.1,,,,"{""blade_count"": ""2"", ""diameter"": ""13 in"", ""material"": ""GF nylon"", ""max_rpm"": ""8077 RPM"", ""pitch"": ""4.5 in""}"
PROP-APC-14X7E-2026-05-09,propulsion,APC,14x7E,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.apcprop.com,ok,7.0,7.0,7.0,False,,34.9,,,,"{""blade_count"": ""2"", ""diameter"": ""14 in"", ""material"": ""GF nylon"", ""max_rpm"": ""10357 RPM"", ""pitch"": ""7 in""}"
PROP-APC-15X10E-2026-05-28,propulsion,APC,15x10E,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/e9gr/,ok,,,,False,,45.0,,,,"{""weight_g"": 45.0}"
PROP-APC-15X12EP-2026-05-28,propulsion,APC,15X12EP,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/5wxw/,ok,,,,False,,,,,,
PROP-APC-15X7ET-2026-05-28,propulsion,APC,15x7E-T,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/zrxg/,ok,,,,False,,44.0,,,,"{""weight_g"": 44.0}"
PROP-APC-16X10E-2026-05-28,propulsion,APC,16x10E,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/6q5k/,ok,,,,False,,52.0,,,,"{""weight_g"": 52.0}"
PROP-APC-16X10EP-2026-05-28,propulsion,APC,16x10EP,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/96mn/,ok,,,,False,,,,,,
PROP-APC-16X12E-2026-05-28,propulsion,APC,16x12E,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/qxnn/,ok,,,,False,,52.0,,,,"{""weight_g"": 52.0}"
PROP-APC-16X55MRP-2026-05-28,propulsion,APC,16x55MRP,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/n69/,ok,,,,False,,45.0,,,,"{""weight_g"": 45.0}"
PROP-APC-18X5.5MR-2026-05-09,propulsion,APC,18x5.5MR,PROPELLER_FIXED_PITCH,392690,USA,USA,Tier 3 Inferred,vendor_claimed,vendor_datasheet,https://www.apcprop.com,ok,11.5,8.0,15.0,True,,38.0,,,,"{""blade_count"": ""2"", ""diameter"": ""18 inches"", ""material"": ""glass-filled nylon"", ""pitch"": ""5.5 inches""}"
PROP-APC-6X4EP-2026-05-28,propulsion,APC,6x4EP,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/gyjr/,ok,,,,False,,,,,,
PROP-APC-8X4-2026-05-28,propulsion,APC,8x4,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/xnm/,ok,,,,False,,,,,,
PROP-APCPROPELLERS-13X6.5EP-2026-05-09,propulsion,APC Propellers,13x6.5EP,PROPELLER_FIXED_PITCH,880710,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.apcprop.com/product/13x6-5ep/,ok,5.640000000000001,3.29,7.99,True,,30.05,,,,"{""blade_count"": ""2"", ""diameter"": ""13 in"", ""material"": ""Glass fiber reinforced nylon (60% fiber)"", ""max_rpm"": ""11154 RPM"", ""pitch"": ""6.5 in""}"
PROP-AVANPROPS-35X28X3-2026-05-28,propulsion,AvanProps,3-5x2-8x3,PROPELLER_FIXED_PITCH,880710,CHN,CHN,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/dz55/,ok,,,,False,,,,,,
PROP-AVANPROPS-3630TRIBLADEPROPELLER-2026-05-28,propulsion,AvanProps,3630 Triblade Propeller,PROPELLER_FIXED_PITCH,880710,CHN,CHN,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/qmy6/,ok,,,,False,,,,,,
PROP-AXIALTECH-FALCON-2026-05-09,propulsion,AxialTech,Falcon,BLDC_ELECTRIC,850132,POL,GBR,Tier 3 Inferred,none,vendor_datasheet,https://axialtech.eu/uav-motors,ok,,,,False,3500.0,1500.0,,,,"{""kv_rating"": ""170RPM/V"", ""max_current_a"": 80, ""max_power_w"": ""3500.0W (max)""}"
PROP-AXIALTECH-SENTINEL-2026-05-09,propulsion,AxialTech,Sentinel,BLDC_ELECTRIC,850132,POL,GBR,Tier 3 Inferred,none,vendor_datasheet,https://axialtech.eu/uav-motors,ok,,,,False,3500.0,1500.0,,,,"{""kv_rating"": ""320RPM/V"", ""max_current_a"": 80, ""max_power_w"": ""3500.0W (max)""}"
PROP-AZUREPOWERSYSTEMS-5150-2026-05-28,propulsion,Azure Power Systems,5150,PROPELLER_FIXED_PITCH,880710,CHN,CHN,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/6r7/,ok,,,,False,,5.2,,,,"{""weight_g"": 5.2}"
PROP-AZUREPOWERSYSTEMS-VANOVERPROP-2026-05-28,propulsion,Azure Power Systems,VanoverProp,PROPELLER_FIXED_PITCH,880710,CHN,CHN,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/propellers/w6x/,ok,,,,False,,3.8,,,,"{""weight_g"": 3.8}"
PROP-BETAFPV-0702BRUSHLESS(2026)30000KV-2026-05-09,propulsion,BetaFPV,0702 Brushless (2026) 30000KV,BLDC_ELECTRIC,850110,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://betafpv.com/products/0702-brushless-motors-2026,ok,11.25,11.25,11.25,False,23.3,1.5,,,,"{""kv_rating"": ""30000 RPM/V"", ""max_power_burst_w"": 23.3, ""power_basis"": ""burst"", ""power_label"": ""Maximum Power: 23.3W (source does not specify burst vs continuous duration)"", ""stator_size"": ""0702""}"
PROP-BETAFPV-0802BRUSHLESS(2026)25000KV-2026-05-09,propulsion,BetaFPV,0802 Brushless (2026) 25000KV,BLDC_ELECTRIC,850110,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://betafpv.com/products/0802-brushless-motors-2026,ok,11.25,11.25,11.25,False,31.15,1.88,,,,"{""kv_rating"": ""25000 RPM/V"", ""max_power_burst_w"": 31.15, ""power_basis"": ""burst"", ""power_label"": ""Maximum Power: 31.15W (source does not specify burst vs continuous duration)"", ""stator_size"": ""0802""}"
PROP-BETAFPV-0802SE23000KV-2026-05-09,propulsion,BetaFPV,0802SE 23000KV,BLDC_ELECTRIC,,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://betafpv.com/products/0802se-22000kv-brushless-motors,ok,9.75,9.75,9.75,False,,1.83,,,,"{""kv_rating"": ""23000 RPM/V"", ""stator_size"": ""0802""}"
PROP-BETAFPV-110222000KV-2026-05-09,propulsion,BetaFPV,1102 22000KV,BLDC_ELECTRIC,850110,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://betafpv.com/products/1102-13500kv-brushless-motors,ok,10.0,10.0,10.0,False,24,2.95,,,,"{""kv_rating"": ""22000 RPM/V"", ""stator_size"": ""1102""}"
PROP-BETAFPV-1103AQUILA2010500KV-2026-05-09,propulsion,BetaFPV,1103 Aquila20 10500KV,BLDC_ELECTRIC,,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://betafpv.com/products/1103-brushless-motors-aquila20,ok,8.99,8.99,8.99,False,,3.5,,,,"{""kv_rating"": ""10500 RPM/V"", ""stator_size"": ""1103""}"
PROP-BETAFPV-15054600KV-2026-05-09,propulsion,BetaFPV,1505 4600KV,BLDC_ELECTRIC,850131,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://betafpv.com/products/1505-4600kv-brushless-motor,ok,7.99,7.99,7.99,False,331.97,13.1,,,,"{""kv_rating"": ""4600 RPM/V"", ""max_power_burst_w"": 331.97, ""power_basis"": ""burst"", ""power_label"": ""Maximum Power (duration not specified by source; single figure with no separate continuous rating)"", ""stator_size"": ""1505""}"
PROP-BROTHERHOBBY-14044600KV-2026-05-28,propulsion,Brother Hobby,1404 - 4600KV,BLDC_ELECTRIC,850131,CHN,CHN,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/motors/mrxg/,ok,,,,False,90.16159242368651,,,,,"{""tyto_best_prop"": ""Gemfan 6030 Thick hub"", ""tyto_n_tests"": 5, ""tyto_peak_overall_eff_pct"": 9.0672685313017, ""tyto_peak_thrust_kgf"": 0.3308947439086844}"
PROP-BROTHERHOBBY-3115910KV-2026-05-28,propulsion,Brother Hobby,3115 910kV,BLDC_ELECTRIC,850131,CHN,CHN,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/motors/69w9/,ok,,,,False,173.4281772250956,,,,,"{""tyto_best_prop"": ""APC 10x38SFP"", ""tyto_n_tests"": 1, ""tyto_peak_overall_eff_pct"": 6.895724924323947, ""tyto_peak_thrust_kgf"": 0.9157200586122377}"
PROP-BROTHERHOBBY-AVENGER2806.51300KV-2026-05-09,propulsion,BrotherHobby,Avenger 2806.5 1300KV,BLDC_ELECTRIC,850131,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://brotherhobbystore.com,ok,27.0,27.0,27.0,False,,41.0,,,,"{""bearing"": ""NMB 12x6x4"", ""kv_rating"": ""1300 RPM/V"", ""magnet_grade"": ""N52H"", ""shaft_diameter"": ""5 mm"", ""stator_size"": ""28x6.5 mm""}"
PROP-BROTHERHOBBY-AVENGER2806.51700KV-2026-05-09,propulsion,BrotherHobby,Avenger 2806.5 1700KV,BLDC_ELECTRIC,850131,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://brotherhobbystore.com,ok,27.0,27.0,27.0,False,,41.0,,,,"{""bearing"": ""NMB 12x6x4"", ""kv_rating"": ""1700 RPM/V"", ""magnet_grade"": ""N52H"", ""shaft_diameter"": ""5 mm"", ""stator_size"": ""28x6.5 mm""}"
PROP-BROTHERHOBBY-AVENGERV32207.51750KV-2026-05-09,propulsion,BrotherHobby,Avenger V3 2207.5 1750KV,BLDC_ELECTRIC,850131,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://brotherhobbystore.com,ok,27.0,27.0,27.0,False,,33.6,,,,"{""bearing"": ""NMB"", ""kv_rating"": ""1750 RPM/V"", ""magnet_grade"": ""N52H"", ""shaft_diameter"": ""5 mm"", ""stator_size"": ""22x7.5 mm""}"
PROP-BROTHERHOBBY-AVENGERV32207.51900KV-2026-05-09,propulsion,BrotherHobby,Avenger V3 2207.5 1900KV,BLDC_ELECTRIC,850131,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://brotherhobbystore.com,ok,27.0,27.0,27.0,False,,33.6,,,,"{""bearing"": ""NMB"", ""kv_rating"": ""1900 RPM/V"", ""magnet_grade"": ""N52H"", ""shaft_diameter"": ""5 mm"", ""stator_size"": ""22x7.5 mm""}"
PROP-BROTHERHOBBY-VS22071720KV-2026-05-09,propulsion,BrotherHobby,VS 2207 1720KV,BLDC_ELECTRIC,850131,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://brotherhobbystore.com,ok,20.0,20.0,20.0,False,,32.5,,,,"{""bearing"": ""NMB 8x3x4"", ""kv_rating"": ""1720 RPM/V"", ""magnet_grade"": ""N52H"", ""shaft_diameter"": ""5 mm"", ""stator_size"": ""22x7 mm""}"
PROP-COBRA-C2826/8KV1130-2026-05-09,propulsion,Cobra,C-2826/8 KV1130,BLDC_ELECTRIC,850131,CHN,USA,Tier 3 Inferred,none,vendor_datasheet,https://cobramotorsusa.com,bot_blocked,48.99,48.99,48.99,False,810,171.0,,,,"{""kv_rating"": ""1130 RPM/V"", ""max_power_continuous_w"": 810, ""max_thrust_g"": 2985, ""power_basis"": ""continuous"", ""power_label"": ""continuous (manufacturer states 'Max Continuous Power (4-cell Li-Po): 810 Watts'; also rates 610W continuous at 3S; no separate burst/peak power published)"", ""shaft_diameter"": ""5.0 mm"", ""stator_size"": ""28x26 mm"", ""thrust_cells"": ""5S (18.5V)"", ""thrust_label"": ""row from Cobra's official propeller/thrust test data chart (not explicitly labeled max or continuous per-row); current at this point is 51.6A, within the motor's rated 55A max continuous current"", ""thrust_prop"": ""APC 9x4.5-E""}"
PROP-COBRA-CM2217/20KV950-2026-05-09,propulsion,Cobra,CM-2217/20 KV950,BLDC_ELECTRIC,850131,CHN,USA,Tier 3 Inferred,none,vendor_datasheet,https://cobramotorsusa.com,bot_blocked,30.99,30.99,30.99,False,300,72.0,,,,"{""kv_rating"": ""950 RPM/V"", ""shaft_diameter"": ""3.17 mm"", ""stator_size"": ""22x17 mm""}"
PROP-COBRA-CM2217/26KV695-2026-05-09,propulsion,Cobra,CM-2217/26 KV695,BLDC_ELECTRIC,850131,CHN,USA,Tier 3 Inferred,none,vendor_datasheet,https://cobramotorsusa.com,bot_blocked,30.99,30.99,30.99,False,235,72.0,,,,"{""kv_rating"": ""695 RPM/V"", ""shaft_diameter"": ""3.17 mm"", ""stator_size"": ""22x17 mm""}"
PROP-COBRAAERO-A33HF-2026-05-09,propulsion,Cobra Aero,A33HF,GAS_PISTON,840710,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.cobra-aero.com/a33hf,ok,,,,False,1900,3150,,,,"{""displacement_cc"": 33, ""fuel_type"": ""Heavy fuel (JP5/JP8/Jet A/VP) 50:1 premix"", ""max_power"": ""1900 W"", ""ndaa_848_compliant_ecu_available"": true}"
PROP-COBRAAERO-A33N-2026-05-09,propulsion,Cobra Aero,A33N,GAS_PISTON,840710,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.cobra-aero.com/a33n,ok,,,,False,2200,3150,,,,"{""displacement_cc"": 33, ""fuel_type"": ""Gasoline 50:1 premix"", ""max_power"": ""2200 W"", ""ndaa_848_compliant_ecu_available"": true}"
PROP-COBRAAERO-A99HF-2026-05-09,propulsion,Cobra Aero,A99HF,GAS_PISTON,840710,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.uncrewed-systems.com/cobra-aero-a99h/,ok,,,,False,7000,,,,,"{""displacement_cc"": 99, ""fuel_type"": ""Heavy fuel + gasoline (small Group 3 UAS)"", ""ndaa_848_compliant_ecu_available"": true}"
PROP-COBRAAERO-A99S-2026-05-09,propulsion,Cobra Aero,A99S,GAS_PISTON,840710,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.cobra-aero.com/a99s,ok,,,,False,5000,,,,,"{""displacement_cc"": 99, ""fuel_type"": ""5 kW continuous gen-set"", ""max_power"": ""5000 W"", ""ndaa_848_compliant_ecu_available"": true}"
PROP-CURRAWONGENGINEERING-CORTEX50HYBRIDHEAVYFUEL-2026-05-09,propulsion,Currawong Engineering,Cortex-50 Hybrid Heavy Fuel,GAS_PISTON,840710,AUS,AUS,Tier 3 Inferred,none,vendor_datasheet,https://www.currawongeng.com/cortex-series/,ok,,,,False,7500,4000,,,,"{""alias_codes"": [""CE2169"", ""Cyclops EFI (legacy informal name)""], ""displacement_cc"": 50, ""fuel_type"": ""Heavy fuel (Isopar / UMAN-VP4F)""}"
PROP-CURRAWONGENGINEERING-CORTEX50HYBRIDPETROL-2026-05-09,propulsion,Currawong Engineering,Cortex-50 Hybrid Petrol,GAS_PISTON,840710,AUS,AUS,Tier 3 Inferred,none,vendor_datasheet,https://www.currawongeng.com/cortex-series/,ok,,,,False,7500,4000,,,,"{""alias_codes"": [""CE2169"", ""Cyclops EFI (legacy informal name)""], ""displacement_cc"": 50, ""fuel_type"": ""Gasoline (with hybrid generator)""}"
PROP-CURRAWONGENGINEERING-CORVID29-2026-05-09,propulsion,Currawong Engineering,Corvid-29,GAS_PISTON,840710,AUS,AUS,Tier 3 Inferred,none,vendor_datasheet,https://www.currawongeng.com/corvid-29/,ok,,,,False,1800,3170,,,,"{""displacement_cc"": 29, ""fuel_type"": ""Gasoline""}"
PROP-CURRAWONGENGINEERING-CORVID50-2026-05-09,propulsion,Currawong Engineering,Corvid-50,GAS_PISTON,840710,AUS,AUS,Tier 3 Inferred,none,vendor_datasheet,https://www.currawongeng.com/corvid-50/,ok,,,,False,2800,3890,,,,"{""displacement_cc"": 50, ""fuel_type"": ""Gasoline (DA50 cylinder/piston, Currawong EFI)"", ""max_power"": ""2800 W""}"
